93400		362118		885038		375449		369834
93500		366643		1027330		374683		365598
93600		363940		960465		379468		369409
93700		359857		837868		375884		367860
93800		364272		925102		376326		363142
93900		365778		1034924		378752		363432
94000		368218		977162		381592		365055
94100		366835		936658		376686		368194
94200		366812		950896		378937		371223
94300		365811		1052067		383207		370925
94400		369384		905043		377656		370346
94500		371793		907047		381322		371413
94600		370280		1136522		382212		371205
94700		367892		957909		384652		369215
94800		365035		1007976		383940		374515
94900		373199		940577		383839		374661
95000		372513		1054744		381692		375340
95100		368528		930056		381598		374843
95200		374120		926442		385261		372379
95300		375037		1012925		379221		374677
95400		375094		1074635		385909		373910
95500		369226		1013941		385535		377035
95600		368291		997851		388942		377756
95700		373832		969651		386325		365910
95800		376959		979045		386718		374680
95900		374642		999204		389564		377960
96000		377783		952692		387622		378977
96100		374489		970192		391737		380932
96200		373859		929693		382600		381109
96300		376654		939045		390733		377123
96400		377319		1021506		390625		376938
96500		380655		987467		386239		379765
96600		379417		937502		387645		382145
96700		370941		943738		388915		382085
96800		377623		1092500		389369		384550
96900		379040		957865		390722		380960
97000		380815		984535		392262		382234
97100		382311		906479		394376		382993
97200		381268		1006913		394041		385084
97300		382518		965428		390091		379253
97400		379883		1036246		394970		381498
97500		379474		962115		395188		380616
97600		377947		986695		395776		384932
97700		380976		950920		395187		385034
97800		380936		910368		398296		386320
97900		387002		996877		397498		386271
98000		384301		1140229		394400		387991
98100		382198		1013490		394160		385735
98200		379524		1001355		390767		386806
98300		383504		974766		394408		385035
98400		383345		1032024		396259		390127
98500		385747		923703		400310		384687
98600		386250		1014772		399637		384935
98700		388540		1066948		400543		384081
98800		389999		943568		398081		391434
98900		389017		997348		403171		390023
99000		390249		1098962		402198		386038
99100		385662		1187621		401780		392936
99200		387784		994111		398662		394969
99300		388782		987641		402135		393889
99400		390350		983527		406858		393420
99500		389835		1069544		400590		391883
99600		389094		963879		400444		391838
99700		393098		957301		400732		392001
99800		392873		1051849		402208		394844
99900		384969		1000083		400427		396693
100000		390715		985045		399918		394953
